Order.ID,Ship.Date,Ship.Mode,Shipping.Cost
MX-2011-144680,2011-10-21 00:00:00.000,Standard Class,28.726
ES-2011-2083843,2011-10-24 00:00:00.000,Standard Class,24.81
ES-2011-2083843,2011-10-24 00:00:00.000,Standard Class,84.68
IN-2011-69177,2011-10-31 00:00:00.000,Standard Class,71.79
ES-2011-4915337,2011-11-06 00:00:00.000,Standard Class,51.03
ES-2011-3106999,2011-11-09 00:00:00.000,Standard Class,91.87
IN-2011-16215,2011-11-20 00:00:00.000,Standard Class,38.09
ES-2011-1244060,2011-11-20 00:00:00.000,Standard Class,72.4
MX-2011-149272,2011-12-05 00:00:00.000,Standard Class,12.323
MX-2011-149272,2011-12-05 00:00:00.000,Standard Class,35.153
AG-2011-9060,2011-12-25 00:00:00.000,Standard Class,12.63
ES-2012-1177332,2012-01-15 00:00:00.000,Standard Class,61.46
IN-2012-35990,2012-01-19 00:00:00.000,Standard Class,162.76
IN-2012-43165,2012-01-30 00:00:00.000,Standard Class,13.6
CM-2012-6400,2012-02-06 00:00:00.000,Standard Class,8.87
ES-2012-2080192,2012-04-15 00:00:00.000,Standard Class,27.35
MX-2012-147886,2012-04-15 00:00:00.000,Standard Class,23.714
MX-2012-147886,2012-04-15 00:00:00.000,Standard Class,10.522
MX-2012-147886,2012-04-15 00:00:00.000,Standard Class,19.271
MX-2012-146115,2012-04-25 00:00:00.000,Standard Class,9.801
MX-2012-146115,2012-04-25 00:00:00.000,Standard Class,107.336
US-2012-169481,2012-05-16 00:00:00.000,Standard Class,27.996
ES-2012-2960821,2012-05-21 00:00:00.000,Standard Class,167.35
IV-2012-4320,2012-06-15 00:00:00.000,Standard Class,89.12
RO-2012-6560,2012-06-18 00:00:00.000,Standard Class,19.79
ES-2012-2170704,2012-06-25 00:00:00.000,Standard Class,16.99
IN-2012-76471,2012-06-27 00:00:00.000,Standard Class,40.13
MZ-2012-1580,2012-07-02 00:00:00.000,Standard Class,51.59
ES-2012-3492146,2012-07-21 00:00:00.000,Standard Class,27.96
MX-2012-158925,2012-07-30 00:00:00.000,Standard Class,24.366
EG-2012-8380,2012-07-31 00:00:00.000,Standard Class,61.89
AL-2012-9980,2012-08-02 00:00:00.000,Standard Class,26.48
MX-2012-136728,2012-08-09 00:00:00.000,Standard Class,4.418
IZ-2012-2900,2012-08-12 00:00:00.000,Standard Class,11.8
ES-2012-1771958,2012-08-12 00:00:00.000,Standard Class,31.85
IN-2012-32882,2012-08-22 00:00:00.000,Standard Class,6.01
IN-2012-70829,2012-08-23 00:00:00.000,Standard Class,167.89
PL-2012-8610,2012-08-31 00:00:00.000,Standard Class,13.23
ES-2012-3549935,2012-09-04 00:00:00.000,Standard Class,58.48
ES-2012-2740636,2012-09-05 00:00:00.000,Standard Class,23.98
BU-2012-1740,2012-09-07 00:00:00.000,Standard Class,28.73
BU-2012-1740,2012-09-07 00:00:00.000,Standard Class,13.68
IZ-2012-1710,2012-09-12 00:00:00.000,Standard Class,20.13
UP-2012-860,2012-09-15 00:00:00.000,Standard Class,10.71
AG-2012-8490,2012-09-23 00:00:00.000,Standard Class,43.54
GH-2012-3030,2012-10-19 00:00:00.000,Standard Class,93.6
MX-2012-155047,2012-10-20 00:00:00.000,Standard Class,9.627
IN-2012-41261,2012-10-21 00:00:00.000,Standard Class,25.77
IZ-2012-3720,2012-10-21 00:00:00.000,Standard Class,17.84
ES-2012-2000885,2012-10-21 00:00:00.000,Standard Class,57.73
IN-2012-24426,2012-10-26 00:00:00.000,Standard Class,20.41
IN-2012-74168,2012-10-24 00:00:00.000,Standard Class,42.97
MX-2012-134243,2012-11-08 00:00:00.000,Standard Class,13.624
ES-2012-3755574,2012-11-15 00:00:00.000,Standard Class,7.3
ES-2012-1874747,2012-11-16 00:00:00.000,Standard Class,44.64
MX-2012-131499,2012-11-18 00:00:00.000,Standard Class,24.83
IN-2012-82918,2012-11-18 00:00:00.000,Standard Class,16.12
EG-2012-5700,2012-11-20 00:00:00.000,Standard Class,7.35
MX-2012-104269,2012-11-20 00:00:00.000,Standard Class,11.933
ID-2012-58530,2012-12-02 00:00:00.000,Standard Class,34.13
ES-2012-4711076,2012-12-17 00:00:00.000,Standard Class,54.22
IN-2012-55618,2012-12-18 00:00:00.000,Standard Class,72.14
IN-2012-16873,2012-12-30 00:00:00.000,Standard Class,194.55
IN-2013-47960,2013-01-06 00:00:00.000,Standard Class,102.05
IN-2013-47960,2013-01-06 00:00:00.000,Standard Class,155.15
IN-2013-47960,2013-01-06 00:00:00.000,Standard Class,90.86
ES-2013-5917617,2013-01-23 00:00:00.000,Standard Class,46.19
IN-2013-17545,2013-02-03 00:00:00.000,Standard Class,47.15
MX-2013-136819,2013-02-12 00:00:00.000,Standard Class,42.245
IN-2013-38405,2013-02-17 00:00:00.000,Standard Class,78.16
KE-2013-1340,2013-02-19 00:00:00.000,Standard Class,18.71
IN-2013-34268,2013-03-09 00:00:00.000,Standard Class,10.82
MX-2013-131842,2013-03-23 00:00:00.000,Standard Class,139.508
IN-2013-82519,2013-04-17 00:00:00.000,Standard Class,13.6
ES-2013-3285041,2013-05-02 00:00:00.000,Standard Class,32.26
SG-2013-9490,2013-05-14 00:00:00.000,Standard Class,16.24
MX-2013-133256,2013-06-08 00:00:00.000,Standard Class,20.881
MX-2013-133256,2013-06-08 00:00:00.000,Standard Class,24.698
MX-2013-133256,2013-06-08 00:00:00.000,Standard Class,43.452
IN-2013-33785,2013-06-11 00:00:00.000,Standard Class,10.22
IN-2013-33785,2013-06-11 00:00:00.000,Standard Class,27.21
SO-2013-1700,2013-06-16 00:00:00.000,Standard Class,38.55
RO-2013-4270,2013-06-16 00:00:00.000,Standard Class,158.43
MX-2013-166674,2013-06-17 00:00:00.000,Standard Class,21.107
ES-2013-4145439,2013-06-26 00:00:00.000,Standard Class,42.74
ES-2013-2211839,2013-06-27 00:00:00.000,Standard Class,64.57
IN-2013-28731,2013-07-01 00:00:00.000,Standard Class,49.12
EG-2013-2060,2013-07-01 00:00:00.000,Standard Class,27.09
IN-2013-83485,2013-07-01 00:00:00.000,Standard Class,128.94
MX-2013-122812,2013-07-13 00:00:00.000,Standard Class,15.129
IN-2013-50214,2013-07-15 00:00:00.000,Standard Class,256.64
MA-2013-870,2013-07-19 00:00:00.000,Standard Class,14.86
MX-2013-135062,2013-07-28 00:00:00.000,Standard Class,8.525
ES-2013-3323529,2013-08-16 00:00:00.000,Standard Class,32.92
ES-2013-3724793,2013-08-18 00:00:00.000,Standard Class,10.85
MX-2013-115189,2013-08-19 00:00:00.000,Standard Class,75.519
IN-2013-14472,2013-08-23 00:00:00.000,Standard Class,57.08
MX-2013-151183,2013-08-24 00:00:00.000,Standard Class,8.637
IN-2013-25763,2013-08-27 00:00:00.000,Standard Class,77.88
IN-2013-63633,2013-09-05 00:00:00.000,Standard Class,29.68
ZA-2013-8130,2013-09-10 00:00:00.000,Standard Class,15.65
ZA-2013-8130,2013-09-10 00:00:00.000,Standard Class,18.9
IT-2013-1961543,2013-09-11 00:00:00.000,Standard Class,103.86
IV-2013-4490,2013-09-17 00:00:00.000,Standard Class,10.24
ES-2013-1353166,2013-09-30 00:00:00.000,Standard Class,41.4
IN-2013-25805,2013-10-05 00:00:00.000,Standard Class,10.07
MX-2013-154270,2013-10-07 00:00:00.000,Standard Class,87.605
SF-2013-8130,2013-10-09 00:00:00.000,Standard Class,16.55
EG-2013-8270,2013-10-10 00:00:00.000,Standard Class,24.78
ES-2013-5345443,2013-10-14 00:00:00.000,Standard Class,20.85
IN-2013-35878,2013-10-19 00:00:00.000,Standard Class,0.88
MX-2013-166611,2013-10-20 00:00:00.000,Standard Class,22.947
MX-2013-138247,2013-10-27 00:00:00.000,Standard Class,31.676
IR-2013-3430,2013-10-28 00:00:00.000,Standard Class,33.55
MX-2013-103030,2013-11-10 00:00:00.000,Standard Class,7.334
BU-2013-2970,2013-11-17 00:00:00.000,Standard Class,39.31
IV-2013-6210,2013-11-22 00:00:00.000,Standard Class,12.33
MX-2013-162908,2013-12-08 00:00:00.000,Standard Class,51.441
RS-2013-6170,2013-12-09 00:00:00.000,Standard Class,25.8
SG-2013-2440,2013-12-10 00:00:00.000,Standard Class,14.64
ES-2013-3857907,2013-12-13 00:00:00.000,Standard Class,38.29
MX-2013-138373,2013-12-15 00:00:00.000,Standard Class,51.74
MX-2013-138373,2013-12-15 00:00:00.000,Standard Class,18.996
IN-2013-19008,2013-12-16 00:00:00.000,Standard Class,83.8
MX-2013-150861,2013-12-17 00:00:00.000,Standard Class,48.59
ES-2013-5455573,2013-12-19 00:00:00.000,Standard Class,62.82
ES-2013-3764055,2013-12-24 00:00:00.000,Standard Class,33.32
IN-2013-71753,2013-12-24 00:00:00.000,Standard Class,22.44
MX-2013-168683,2013-12-26 00:00:00.000,Standard Class,3.137
MX-2013-100251,2013-12-27 00:00:00.000,Standard Class,34.434
IN-2013-51621,2013-12-29 00:00:00.000,Standard Class,28.18
IN-2013-28542,2013-12-31 00:00:00.000,Standard Class,51.96
IN-2013-52972,2014-01-04 00:00:00.000,Standard Class,10.46
IN-2013-58152,2014-01-06 00:00:00.000,Standard Class,30.63
IZ-2014-9320,2014-01-22 00:00:00.000,Standard Class,26.95
IZ-2014-9320,2014-01-22 00:00:00.000,Standard Class,16.71
AG-2014-8600,2014-01-27 00:00:00.000,Standard Class,54.12
IN-2014-46777,2014-01-29 00:00:00.000,Standard Class,248.41
ES-2014-5528295,2014-02-10 00:00:00.000,Standard Class,24.25
MO-2014-4820,2014-02-16 00:00:00.000,Standard Class,25.64
TZ-2014-1730,2014-02-26 00:00:00.000,Standard Class,49.58
MX-2014-137911,2014-02-27 00:00:00.000,Standard Class,40.875
IN-2014-57172,2014-03-14 00:00:00.000,Standard Class,60.67
IN-2014-21171,2014-03-23 00:00:00.000,Standard Class,45.16
RS-2014-630,2014-03-25 00:00:00.000,Standard Class,15.1
SA-2014-6420,2014-03-26 00:00:00.000,Standard Class,12.01
IN-2014-40764,2014-04-02 00:00:00.000,Standard Class,21.58
IN-2014-40764,2014-04-02 00:00:00.000,Standard Class,137.38
IN-2014-83233,2014-04-01 00:00:00.000,Standard Class,21.41
MX-2014-108280,2014-04-17 00:00:00.000,Standard Class,23.483
UP-2014-870,2014-04-16 00:00:00.000,Standard Class,36.99
IN-2014-28675,2014-04-22 00:00:00.000,Standard Class,6.4
IN-2014-28675,2014-04-22 00:00:00.000,Standard Class,48.63
IN-2014-31622,2014-04-25 00:00:00.000,Standard Class,12.32
EG-2014-1710,2014-04-29 00:00:00.000,Standard Class,9.17
IN-2014-54253,2014-05-10 00:00:00.000,Standard Class,83.82
MX-2014-121076,2014-05-15 00:00:00.000,Standard Class,6.633
EG-2014-1730,2014-05-28 00:00:00.000,Standard Class,1.52
MX-2014-146255,2014-06-10 00:00:00.000,Standard Class,28.211
EZ-2014-2140,2014-06-10 00:00:00.000,Standard Class,6.44
MX-2014-138982,2014-06-25 00:00:00.000,Standard Class,15.803
MX-2014-168480,2014-06-28 00:00:00.000,Standard Class,84.27
MZ-2014-4670,2014-06-29 00:00:00.000,Standard Class,42.17
IN-2014-82008,2014-07-02 00:00:00.000,Standard Class,8.19
IN-2014-33729,2014-07-09 00:00:00.000,Standard Class,219.83
RO-2014-1840,2014-07-12 00:00:00.000,Standard Class,11.16
ES-2014-2525492,2014-08-03 00:00:00.000,Standard Class,12.03
IN-2014-41723,2014-08-12 00:00:00.000,Standard Class,23.86
SF-2014-7970,2014-08-17 00:00:00.000,Standard Class,14.1
IZ-2014-5170,2014-08-17 00:00:00.000,Standard Class,11.94
MX-2014-119508,2014-08-21 00:00:00.000,Standard Class,62.873
CG-2014-8750,2014-08-21 00:00:00.000,Standard Class,44.22
HR-2014-2520,2014-08-26 00:00:00.000,Standard Class,53.55
ES-2014-5949760,2014-09-02 00:00:00.000,Standard Class,60.86
LY-2014-4090,2014-09-05 00:00:00.000,Standard Class,3.97
ES-2014-2411166,2014-09-08 00:00:00.000,Standard Class,223.41
IN-2014-57683,2014-09-15 00:00:00.000,Standard Class,87.41
CA-2014-6960,2014-09-17 00:00:00.000,Standard Class,2.55
MX-2014-116855,2014-09-18 00:00:00.000,Standard Class,11.054
ZA-2014-7540,2014-09-21 00:00:00.000,Standard Class,112.59
ES-2014-4789132,2014-09-24 00:00:00.000,Standard Class,28.38
IN-2014-72348,2014-09-28 00:00:00.000,Standard Class,43.17
MX-2014-118374,2014-10-02 00:00:00.000,Standard Class,46.734
MX-2014-161753,2014-10-04 00:00:00.000,Standard Class,17.987
RW-2014-1160,2014-10-08 00:00:00.000,Standard Class,23.71
MX-2014-142566,2014-10-14 00:00:00.000,Standard Class,104.56
MX-2014-113915,2014-10-15 00:00:00.000,Standard Class,32.196
IN-2014-71382,2014-10-16 00:00:00.000,Standard Class,75.51
IN-2014-15585,2014-10-21 00:00:00.000,Standard Class,57.11
IN-2014-17930,2014-10-22 00:00:00.000,Standard Class,185.65
MX-2014-143763,2014-10-26 00:00:00.000,Standard Class,25.397
IN-2014-24622,2014-10-28 00:00:00.000,Standard Class,28.54
MX-2014-152751,2014-11-01 00:00:00.000,Standard Class,9.356
MX-2014-100041,2014-11-04 00:00:00.000,Standard Class,35.598
MX-2014-162075,2014-11-08 00:00:00.000,Standard Class,18.853
ES-2014-2455390,2014-11-12 00:00:00.000,Standard Class,34.58
SF-2014-1270,2014-11-10 00:00:00.000,Standard Class,30.64
ES-2014-3606209,2014-11-14 00:00:00.000,Standard Class,21.36
IN-2014-48310,2014-11-16 00:00:00.000,Standard Class,16.23
IN-2014-45174,2014-11-18 00:00:00.000,Standard Class,62.77
IN-2014-45174,2014-11-18 00:00:00.000,Standard Class,11.35
IN-2014-45174,2014-11-18 00:00:00.000,Standard Class,92.01
IN-2014-63766,2014-11-26 00:00:00.000,Standard Class,83.9
MX-2014-135202,2014-12-01 00:00:00.000,Standard Class,44.594
SU-2014-5140,2014-12-01 00:00:00.000,Standard Class,87.46
CA-2014-4170,2014-12-02 00:00:00.000,Standard Class,75.28
IN-2014-17552,2014-12-10 00:00:00.000,Standard Class,48.24
MX-2014-160738,2014-12-15 00:00:00.000,Standard Class,94.627
IN-2014-58460,2014-12-19 00:00:00.000,Standard Class,77.72
IT-2014-5741451,2014-12-19 00:00:00.000,Standard Class,30.39
MX-2014-142601,2014-12-23 00:00:00.000,Standard Class,103.156
IN-2014-83009,2014-12-28 00:00:00.000,Standard Class,30.62
IR-2014-6760,2014-12-30 00:00:00.000,Standard Class,162.31
ES-2011-4976144,2011-01-17 00:00:00.000,Standard Class,18.63
MG-2011-9660,2011-01-27 00:00:00.000,Standard Class,24.75
MO-2011-4320,2011-02-04 00:00:00.000,Standard Class,19.34
EG-2011-3900,2011-02-13 00:00:00.000,Standard Class,0.16
SF-2011-2790,2011-07-14 00:00:00.000,Standard Class,163.07
EG-2011-7600,2011-07-17 00:00:00.000,Standard Class,6.22
SU-2011-3310,2011-08-06 00:00:00.000,Standard Class,69.1
ES-2011-1679370,2011-08-07 00:00:00.000,Standard Class,22.18
IS-2011-7290,2011-08-09 00:00:00.000,Standard Class,18.36
ES-2011-3081212,2011-09-03 00:00:00.000,Standard Class,14.85
ES-2011-2613634,2011-09-16 00:00:00.000,Standard Class,12.17
SA-2011-1630,2011-09-25 00:00:00.000,Standard Class,16.53
EG-2011-3570,2011-10-20 00:00:00.000,Standard Class,7.77
EG-2011-5280,2011-10-27 00:00:00.000,Standard Class,59.85
ES-2011-1244060,2011-11-20 00:00:00.000,Standard Class,38.31
ES-2011-5201850,2011-12-19 00:00:00.000,Standard Class,2.19
ES-2011-5911716,2011-12-23 00:00:00.000,Standard Class,116.41
QA-2012-1070,2012-02-24 00:00:00.000,Standard Class,61.5
SF-2012-9560,2012-04-30 00:00:00.000,Standard Class,14.99
EG-2012-1630,2012-05-30 00:00:00.000,Standard Class,9.07
IR-2012-6980,2012-06-06 00:00:00.000,Standard Class,46.91
SA-2012-4510,2012-06-18 00:00:00.000,Standard Class,37.98
SF-2012-6610,2012-06-22 00:00:00.000,Standard Class,42.01
ES-2012-4026260,2012-06-25 00:00:00.000,Standard Class,36.68
ES-2012-3290357,2012-07-02 00:00:00.000,Standard Class,17.87
ZA-2012-5390,2012-08-18 00:00:00.000,Standard Class,23.79
IT-2012-4835449,2012-08-20 00:00:00.000,Standard Class,6.05
ES-2012-2522694,2012-09-08 00:00:00.000,Standard Class,15.5
IZ-2012-2030,2012-09-08 00:00:00.000,Standard Class,19.42
ES-2012-3131770,2012-09-17 00:00:00.000,Standard Class,15.7
KE-2012-4830,2012-10-01 00:00:00.000,Standard Class,20.27
KG-2012-2770,2012-11-09 00:00:00.000,Standard Class,40.79
SA-2012-90,2012-12-03 00:00:00.000,Standard Class,12.59
IT-2013-1454838,2013-01-08 00:00:00.000,Standard Class,32.25
ES-2013-2141906,2013-01-26 00:00:00.000,Standard Class,9.32
ES-2013-2141906,2013-01-26 00:00:00.000,Standard Class,21.44
SU-2013-6450,2013-02-27 00:00:00.000,Standard Class,14.73
SF-2013-1320,2013-03-10 00:00:00.000,Standard Class,49.42
MO-2013-8380,2013-03-09 00:00:00.000,Standard Class,20.1
ES-2013-5628468,2013-05-13 00:00:00.000,Standard Class,25.22
ES-2013-1964432,2013-06-20 00:00:00.000,Standard Class,19.89
IR-2013-9810,2013-06-19 00:00:00.000,Standard Class,52.52
IR-2013-8670,2013-07-05 00:00:00.000,Standard Class,7.75
IR-2013-4780,2013-08-07 00:00:00.000,Standard Class,30.61
MZ-2013-6890,2013-08-12 00:00:00.000,Standard Class,16.91
ML-2013-4490,2013-08-20 00:00:00.000,Standard Class,149.76
CA-2013-6250,2013-08-26 00:00:00.000,Standard Class,6.74
IR-2013-3590,2013-08-26 00:00:00.000,Standard Class,7.12
SG-2013-3590,2013-09-09 00:00:00.000,Standard Class,19.42
RS-2013-2700,2013-10-06 00:00:00.000,Standard Class,39.13
MO-2013-9260,2013-10-14 00:00:00.000,Standard Class,50.42
PL-2013-6230,2013-10-22 00:00:00.000,Standard Class,6.89
ES-2013-3243058,2013-11-10 00:00:00.000,Standard Class,11.26
IZ-2013-3270,2013-11-28 00:00:00.000,Standard Class,26.43
ES-2013-5377319,2013-12-09 00:00:00.000,Standard Class,6.44
ES-2013-1068972,2013-12-16 00:00:00.000,Standard Class,10.04
ES-2014-3319612,2014-01-14 00:00:00.000,Standard Class,17.77
ES-2014-3319612,2014-01-14 00:00:00.000,Standard Class,32.05
BU-2014-7540,2014-03-07 00:00:00.000,Standard Class,21.93
ES-2014-4934407,2014-03-31 00:00:00.000,Standard Class,25.2
UP-2014-9950,2014-04-06 00:00:00.000,Standard Class,38.29
PL-2014-290,2014-04-27 00:00:00.000,Standard Class,3.14
EG-2014-1710,2014-04-29 00:00:00.000,Standard Class,23.48
SF-2014-5680,2014-05-04 00:00:00.000,Standard Class,178.56
RS-2014-850,2014-05-11 00:00:00.000,Standard Class,13.99
EG-2014-740,2014-05-13 00:00:00.000,Standard Class,18.87
PL-2014-1380,2014-05-17 00:00:00.000,Standard Class,67.38
ES-2014-5925548,2014-05-21 00:00:00.000,Standard Class,75.27
IV-2014-5410,2014-05-21 00:00:00.000,Standard Class,51.9
MO-2014-8720,2014-05-29 00:00:00.000,Standard Class,17.95
BO-2014-1510,2014-06-09 00:00:00.000,Standard Class,9.45
ES-2014-2958500,2014-07-03 00:00:00.000,Standard Class,11.09
ES-2014-1879715,2014-07-03 00:00:00.000,Standard Class,90.5
ES-2014-4138832,2014-07-08 00:00:00.000,Standard Class,7.27
UZ-2014-5310,2014-07-30 00:00:00.000,Standard Class,12.37
MK-2014-990,2014-08-03 00:00:00.000,Standard Class,9.92
RO-2014-6900,2014-08-11 00:00:00.000,Standard Class,29.89
IZ-2014-7330,2014-08-25 00:00:00.000,Standard Class,7.65
PL-2014-240,2014-09-05 00:00:00.000,Standard Class,2.75
AU-2014-1530,2014-09-09 00:00:00.000,Standard Class,18.57
EG-2014-710,2014-09-09 00:00:00.000,Standard Class,41.78
MD-2014-460,2014-09-19 00:00:00.000,Standard Class,13.17
SF-2014-3490,2014-10-18 00:00:00.000,Standard Class,22.49
ES-2014-3361384,2014-11-11 00:00:00.000,Standard Class,31.42
ES-2014-3361384,2014-11-11 00:00:00.000,Standard Class,13.61
ES-2014-3977309,2014-11-16 00:00:00.000,Standard Class,112.49
MO-2014-8800,2014-11-18 00:00:00.000,Standard Class,9.31
ES-2014-5297510,2014-11-20 00:00:00.000,Standard Class,22.87
GB-2014-40,2014-11-23 00:00:00.000,Standard Class,14.89
CA-2014-3540,2014-12-05 00:00:00.000,Standard Class,17.78
IZ-2014-2130,2014-12-16 00:00:00.000,Standard Class,44.07
TO-2014-1980,2014-12-25 00:00:00.000,Standard Class,11.65
AG-2014-2280,2015-01-01 00:00:00.000,Standard Class,0.64
IZ-2014-6230,2015-01-02 00:00:00.000,Standard Class,36.19
UP-2011-3730,2011-03-05 00:00:00.000,Standard Class,2.21
MO-2011-9460,2011-04-12 00:00:00.000,Standard Class,6.15
RS-2011-1890,2011-05-25 00:00:00.000,Standard Class,7.57
AO-2011-7110,2011-06-25 00:00:00.000,Standard Class,4.58
MO-2011-6300,2011-08-23 00:00:00.000,Standard Class,2.13
MZ-2011-2490,2011-08-29 00:00:00.000,Standard Class,6.41
BO-2011-9310,2011-09-02 00:00:00.000,Standard Class,2.81
SU-2011-3750,2011-09-26 00:00:00.000,Standard Class,4.56
IR-2011-6000,2011-11-09 00:00:00.000,Standard Class,4.24
SO-2011-3370,2011-12-09 00:00:00.000,Standard Class,24.34
ES-2012-2756176,2012-01-30 00:00:00.000,Standard Class,2.7
QA-2012-1070,2012-02-24 00:00:00.000,Standard Class,3.61
IZ-2012-2830,2012-03-07 00:00:00.000,Standard Class,5.82
IR-2012-6980,2012-06-06 00:00:00.000,Standard Class,14.51
AU-2012-1790,2012-06-16 00:00:00.000,Standard Class,8.18
PL-2012-8330,2012-06-23 00:00:00.000,Standard Class,2.64
LE-2012-4400,2012-07-01 00:00:00.000,Standard Class,28.58
RO-2012-2660,2012-07-25 00:00:00.000,Standard Class,45.4
BU-2012-460,2012-07-25 00:00:00.000,Standard Class,12.7
EG-2012-8380,2012-07-31 00:00:00.000,Standard Class,10.52
IZ-2012-2900,2012-08-12 00:00:00.000,Standard Class,4.53
HR-2012-820,2012-08-28 00:00:00.000,Standard Class,6.2
IR-2012-3790,2012-10-13 00:00:00.000,Standard Class,14.7
AG-2012-2220,2012-11-13 00:00:00.000,Standard Class,4.6
TZ-2012-5380,2012-11-26 00:00:00.000,Standard Class,8.84
IR-2013-4410,2013-05-25 00:00:00.000,Standard Class,5.96
RS-2013-2980,2013-06-11 00:00:00.000,Standard Class,42.15
SO-2013-1700,2013-06-16 00:00:00.000,Standard Class,5.0
RO-2013-4270,2013-06-16 00:00:00.000,Standard Class,4.54
MZ-2013-7460,2013-07-14 00:00:00.000,Standard Class,14.13
CM-2013-9580,2013-08-20 00:00:00.000,Standard Class,3.79
IV-2013-4490,2013-09-17 00:00:00.000,Standard Class,11.42
PL-2013-8240,2013-09-17 00:00:00.000,Standard Class,4.43
MO-2013-7500,2013-10-12 00:00:00.000,Standard Class,10.31
MO-2013-9260,2013-10-14 00:00:00.000,Standard Class,11.73
SF-2013-9500,2013-10-22 00:00:00.000,Standard Class,9.29
IR-2013-6870,2013-10-27 00:00:00.000,Standard Class,7.36
SF-2013-8260,2013-11-25 00:00:00.000,Standard Class,18.71
MO-2013-7510,2013-11-29 00:00:00.000,Standard Class,9.53
MO-2013-4200,2013-12-03 00:00:00.000,Standard Class,1.74
TZ-2013-300,2014-01-01 00:00:00.000,Standard Class,12.28
SF-2014-2290,2014-01-09 00:00:00.000,Standard Class,11.15
IR-2014-9290,2014-02-08 00:00:00.000,Standard Class,3.2
RS-2014-1410,2014-02-10 00:00:00.000,Standard Class,4.51
EG-2014-1540,2014-03-22 00:00:00.000,Standard Class,3.22
